NPI,Physician_Name,State,Total_Procedures_Annual,Total_Revenue_Annual,Total_RVUs_Annual,Monthly_Procedures,Monthly_Revenue,Monthly_RVUs,RVU_to_National_Mean_Diff_Pct,Performance_Tier
1184156325,Andrew Bachman,CO,790.0,54554.740000075,1576.4441053936866,65.8,4546.23,131.4,-59.1,Average Performer
1184157562,Steven Allegro,FL,689.0,52824.9000000504,1526.4576867743467,57.4,4402.08,127.2,-60.4,Average Performer
1184157919,Darian Andreas,NY,239.0,27461.2300001406,793.5349735059209,19.9,2288.44,66.1,-79.4,Average Performer
1184186009,Muhammad Alam,FL,276.0,17528.400000001002,506.51039409126105,23.0,1460.7,42.2,-86.9,Average Performer
1184603037,Michael Rentzepis,WI,554.0,23801.640000138003,687.7854257369489,46.2,1983.47,57.3,-82.1,Average Performer
1184607681,Andrew Kramer,MA,4156.0,238541.0000007347,6893.013390685331,346.3,19878.42,574.4,79.0,Average Performer
1184609729,Charles Wright,AR,1856.0,103340.6899992975,2986.1900468499143,154.7,8611.72,248.8,-22.5,Average Performer
1184611063,Thomas Stormont,MN,1459.0,128048.3599997397,3700.1566193265858,121.6,10670.7,308.3,-3.9,Average Performer
1184612376,Alfredo Guevara,AZ,1510.0,88390.2400001742,2554.173529603776,125.8,7365.85,212.8,-33.7,Average Performer
1184623340,Richard Lotenfoe,FL,1393.0,103019.1100000206,2976.897492357456,116.1,8584.93,248.1,-22.7,Average Performer
1184624140,Edward Tieng,TN,7301.0,175772.2399994362,5079.212395450416,608.4,14647.69,423.3,31.9,Average Performer
1184624769,Madelyn Holzman,CA,2569.0,171955.8399992388,4968.93157871245,214.1,14329.65,414.1,29.0,Average Performer
1184626244,Patrick Ellison,KY,2411.0,151307.4199999871,4372.263351653377,200.9,12608.95,364.4,13.5,Average Performer
1184628661,Yi Hsieh,WA,4020.0,299046.8600023637,8641.424369112001,335.0,24920.57,720.1,124.3,Top 10% Performer
1184638496,Peter Colegrove,IL,1016.0,89041.800000078,2573.0013696990136,84.7,7420.15,214.4,-33.2,Average Performer
1184640203,Ashutosh Kshirsagar,PA,497.0,37384.15000004,1080.273188042605,41.4,3115.35,90.0,-72.0,Average Performer
1184641946,Anna D'amico,KY,29.0,2094.05000001,60.51083331917402,2.4,174.5,5.0,-98.4,Bottom 10% Performer
1184642837,Alexander Kirschenbaum,NY,2497.0,89804.8499998762,2595.0508868317293,208.1,7483.74,216.3,-32.6,Average Performer
1184651820,Tom Lue,CA,337.0,20775.760000033,600.3479145364993,28.1,1731.31,50.0,-84.4,Average Performer
1184653743,Nathan Graves,TX,116572.0,450027.4199984927,13004.242592324284,9714.3,37502.28,1083.7,237.6,Top 10% Performer
1184654162,Rahuldev Bhalla,NY,1980.0,162778.8700004725,4703.748750237602,165.0,13564.91,392.0,22.1,Average Performer
1184657942,Michael Rashid,IL,1747.0,131937.0299998872,3812.525790173067,145.6,10994.75,317.7,-1.0,Average Performer
1184660433,Vance Moss,NJ,417.0,35120.289999971,1014.8554305289515,34.8,2926.69,84.6,-73.7,Average Performer
1184665911,Philip Butler,CA,3679.0,342909.0400000618,9908.89031445411,306.6,28575.75,825.7,157.2,Top 10% Performer
1184668808,Elliot Fagelman,NY,33.0,3980.87,115.03343331541745,2.8,331.74,9.6,-97.0,Bottom 10% Performer
1184668980,Safwat Awad,NJ,143.0,8582.3699999894,248.0009362481116,11.9,715.2,20.7,-93.6,Bottom 10% Performer
1184671877,Wayne Glazier,MA,994.0,44855.170000099,1296.15993666161,82.8,3737.93,108.0,-66.4,Average Performer
1184674301,Chase Sovell,MN,3312.0,80298.379999906,2320.3466430843605,276.0,6691.53,193.4,-39.8,Average Performer
1184678401,David Wei,HI,24.0,1194.0,34.50248799348093,2.0,99.5,2.9,-99.1,Bottom 10% Performer
1184679581,Francis Wren,FL,3015.0,291107.5900017446,8412.006808079032,251.2,24258.97,701.0,118.4,Top 10% Performer
1184680654,Daniel Merrick,IL,2311.0,115211.0599996391,3329.2028595927636,192.6,9600.92,277.4,-13.6,Average Performer
1184680662,Todd Campbell,MI,2067.0,111984.6200001815,3235.969855117912,172.2,9332.05,269.7,-16.0,Average Performer
1184682692,Anthony Catanese,NJ,483.0,22714.149999961202,656.3607099294693,40.2,1892.85,54.7,-83.0,Average Performer
1184684789,Mark Edney,MD,3273.0,174477.6699999257,5041.803780823254,272.8,14539.81,420.2,30.9,Average Performer
1184687097,Matthew Mene,NY,14134.0,572909.4199992116,16555.10920006275,1177.8,47742.45,1379.6,329.8,Top 10% Performer
1184688236,Jeffrey Hassell,TX,2771.0,152572.9199994692,4408.831943393646,230.9,12714.41,367.4,14.5,Average Performer
1184688665,Gregory Mcintosh,MI,4420.0,223239.8100009431,6450.861695330405,368.3,18603.32,537.6,67.5,Average Performer
1184689051,Gaetano Ciancio,FL,575.0,128140.569999824,3702.821170767781,47.9,10678.38,308.6,-3.9,Average Performer
1184689473,John Rodgers,PA,3457.0,147182.4200001981,4253.065057712147,288.1,12265.2,354.4,10.4,Average Performer
1184689788,Edward Mcintire,TN,8716.0,249642.6400006912,7213.812553839809,726.3,20803.55,601.2,87.3,Average Performer
1184694523,Eugene Dula,CA,48715.0,453757.960004993,13112.042350936914,4059.6,37813.16,1092.7,240.4,Top 10% Performer
1184696627,Salim Hawatmeh,MO,852.0,52009.980000116,1502.90930527235,71.0,4334.17,125.2,-61.0,Average Performer
1184717902,Conrado Tojino,GA,2413.0,116607.8300003272,3369.5647022882376,201.1,9717.32,280.8,-12.5,Average Performer
1184731127,Andrew Kader,CA,499.0,38998.740000102,1126.9292785715277,41.6,3249.9,93.9,-70.7,Average Performer
1184739401,Mark Saslawsky,TN,8794.0,265234.0100017252,7664.349451882183,732.8,22102.83,638.7,99.0,Average Performer
1184740045,Robert Jackson,ID,772.0,45915.250000167296,1326.7925978630217,64.3,3826.27,110.6,-65.6,Average Performer
1184773137,John Schulhoff,PA,678.0,21782.500000147702,629.4392334364276,56.5,1815.21,52.5,-83.7,Average Performer
1184812471,Brian Keuer,IL,15150.0,295315.3200014597,8533.595714104978,1262.5,24609.61,711.1,121.5,Top 10% Performer
1184812992,Scott Wilkinson,MI,8779.0,349239.5000006398,10091.818807053065,731.6,29103.29,841.0,162.0,Top 10% Performer
1184818551,Sunshine Murray,OK,20076.0,326788.0200009905,9443.048355525612,1673.0,27232.34,786.9,145.2,Top 10% Performer
1184820722,David Stanley,GA,4349.0,131199.2000001276,3791.2050441865213,362.4,10933.27,315.9,-1.6,Average Performer
1184823163,David Shore,IL,1502.0,56444.6399999315,1631.0557067788864,125.2,4703.72,135.9,-57.7,Average Performer
1184823882,Michael Myers,TX,848.0,68353.7800006708,1975.1888390135525,70.7,5696.15,164.6,-48.7,Average Performer
1184828071,Ryan Smith,VA,362.0,22347.599999945,645.7686772874514,30.2,1862.3,53.8,-83.2,Average Performer
1184831893,Darren Chapman,TX,236.0,6683.600000002,193.13302240644742,19.7,556.97,16.1,-95.0,Bottom 10% Performer
1184837841,Harold Minerve,GA,837.0,25103.220000134,725.3966052364605,69.8,2091.94,60.4,-81.2,Average Performer
1184839698,Teodora Schellato,PA,3108.0,164297.769999732,4747.639729289318,259.0,13691.48,395.6,23.3,Average Performer
1184860421,Majid Mirzazadeh,NC,1001.0,108517.289999762,3135.7759592143025,83.4,9043.11,261.3,-18.6,Average Performer
1184867533,Alison Spann,LA,1349.0,97266.290000188,2810.6608064505203,112.4,8105.52,234.2,-27.0,Average Performer
1184870404,Nicholas Johnson,MN,412.0,29128.589999972,841.7159352940224,34.3,2427.38,70.1,-78.1,Average Performer
1184884280,Cory Hugen,CA,439.0,45183.760000138,1305.6550560344099,36.6,3765.31,108.8,-66.1,Average Performer
1184899650,John Klein,VA,5061.0,305672.9000008619,8832.89410570539,421.8,25472.74,736.1,129.3,Top 10% Performer
1184899775,Laurie Bachrach,IL,5783.0,162843.15999987582,4705.606509812571,481.9,13570.26,392.1,22.2,Average Performer
1184910044,Daniel Oberlin,CA,2106.0,253116.869998249,7314.205835897874,175.5,21093.07,609.5,89.9,Average Performer
1184913527,Felix Cheung,NY,1456.0,114348.3999997645,3304.2749565038775,121.3,9529.03,275.4,-14.2,Average Performer
1184915373,Kellen Choi,KY,477.0,31512.8299995872,910.6122602188971,39.8,2626.07,75.9,-76.4,Average Performer
1184941668,Steve Rivera,HI,818.0,53371.0499998396,1542.2395408868815,68.2,4447.59,128.5,-60.0,Average Performer
1184949588,Franklin Lee,WA,1169.0,74902.060000208,2164.411579433974,97.4,6241.84,180.4,-43.8,Average Performer
1184989915,Yousef Al-Shraideh,IL,1920.0,137965.1900001874,3986.7188538524133,160.0,11497.1,332.2,3.5,Average Performer
1194012310,An Hoang,TX,1925.0,109121.010000242,3153.2213880819622,160.4,9093.42,262.8,-18.1,Average Performer
1194014688,Remy Lamberts,NV,3448.0,135344.249999982,3910.9827140796156,287.3,11278.69,325.9,1.5,Average Performer
1194015248,Zuhair Hussaini,IL,896.0,86364.40000015999,2495.6337303766377,74.7,7197.03,208.0,-35.2,Average Performer
1194015503,April Szafran,IL,1635.0,79513.9200001612,2297.6784506869058,136.2,6626.16,191.5,-40.3,Average Performer
1194016774,Aaron Laviana,TX,367.0,48064.8399999747,1388.9083459026042,30.6,4005.4,115.7,-63.9,Average Performer
1194058222,Roberto Labayen,NM,892.0,37851.2399997678,1093.770480427432,74.3,3154.27,91.1,-71.6,Average Performer
1194063495,Matthias Solga,NY,1003.0,69795.6600003282,2016.8542053252943,83.6,5816.31,168.1,-47.6,Average Performer
1194086918,Raveen Syan,FL,1454.0,138716.3500005179,4008.424790948382,121.2,11559.7,334.0,4.1,Average Performer
1194089201,Gideon Lorber,PA,1163.0,48606.1000001809,1404.5488958678184,96.9,4050.51,117.0,-63.5,Average Performer
1194103861,Michael Daneshvar,CA,794.0,90657.14000028539,2619.679132649219,66.2,7554.76,218.3,-32.0,Average Performer
1194105379,Tanner Miest,VA,5561.0,91951.9600001639,2657.094971426042,463.4,7662.66,221.4,-31.0,Average Performer
1194117226,Ashima Singal,SC,8718.0,214574.4200008329,6200.46176699068,726.5,17881.2,516.7,61.0,Average Performer
1194121053,Padraic O'malley,FL,2459.0,60598.1799996864,1751.0787084304661,204.9,5049.85,145.9,-54.5,Average Performer
1194153825,Amjad Alwaal,WV,192.0,14938.76,431.67871653056386,16.0,1244.9,36.0,-88.8,Average Performer
1194161562,Scott Pate,WI,1059.0,92138.3000002,2662.4795556923323,88.2,7678.19,221.9,-30.9,Average Performer
1194165365,Michael Wood,MS,72329.0,272588.4299991304,7876.8668619822565,6027.4,22715.7,656.4,104.5,Average Performer
1194168369,Kaitlan Cobb,CA,1544.0,102311.7199995725,2956.456357518956,128.7,8525.98,246.4,-23.2,Average Performer
1194222315,Hoang Minh Tue Nguyen,TX,36.0,1941.879999999,56.11364437583439,3.0,161.82,4.7,-98.5,Bottom 10% Performer
1194229609,Brett Giblin,FL,181.0,15534.489999955,448.8932618997463,15.1,1294.54,37.4,-88.3,Average Performer
1194259648,Nathaniel Coddington,TX,72.0,4191.990000002001,121.13407424108975,6.0,349.33,10.1,-96.9,Bottom 10% Performer
1194703223,Edward Becker,FL,1106.0,95676.3299999946,2764.7164380947515,92.2,7973.03,230.4,-28.2,Average Performer
1194703330,Damian Portela,FL,709.0,38364.399999995,1108.599037166606,59.1,3197.03,92.4,-71.2,Average Performer
1194709329,Bob Mann,GA,363.0,9293.320000064201,268.54494281557066,30.2,774.44,22.4,-93.0,Bottom 10% Performer
1194709675,Atlee Johnson,NC,1947.0,92209.0799998268,2664.524853922904,162.2,7684.09,222.0,-30.8,Average Performer
1194712273,Barry Pecha,IN,2165.0,108330.13000077101,3130.3676798022034,180.4,9027.51,260.9,-18.7,Average Performer
1194712570,Elmer Pineda,CA,2307.0,188362.0699979171,5443.015124397279,192.2,15696.84,453.6,41.3,Average Performer
1194715110,John Feldman,MA,815.0,72472.540000134,2094.2068184352515,67.9,6039.38,174.5,-45.6,Average Performer
1194717306,James Zachary,FL,4884.0,268891.3700003274,7770.034560290566,407.0,22407.61,647.5,101.7,Average Performer
1194720268,Angelos Manganiotis,FL,49729.0,539806.7299996769,15598.555461150805,4144.1,44983.89,1299.9,305.0,Top 10% Performer
1194720912,Robert Bennett,NC,6457.0,127586.07999964879,3686.798319366148,538.1,10632.17,307.2,-4.3,Average Performer
1194726281,Mark Stein,NY,2620.0,142710.9400011921,4123.8546850330895,218.3,11892.58,343.7,7.1,Average Performer
1194727461,James Colvert,OK,12172.0,313475.16000144754,9058.352549584974,1014.3,26122.93,754.9,135.2,Top 10% Performer
1194728865,Christopher Buchanan,TX,3471.0,265895.84000029153,7683.474059570005,289.2,22157.99,640.3,99.5,Average Performer
1194741009,Richard Walsh,CO,2732.0,147280.8599990868,4255.90963466335,227.7,12273.4,354.7,10.5,Average Performer
1194743864,Sy Tsi,CA,2187.0,147505.4299999382,4262.398934293225,182.2,12292.12,355.2,10.7,Average Performer
1194756999,Jack Winters,LA,107.0,3607.849999989,104.25443995552821,8.9,300.65,8.7,-97.3,Bottom 10% Performer
1194764613,M. Moy,FL,1968.0,131361.4099995589,3795.8923545364382,164.0,10946.78,316.3,-1.5,Average Performer
1194765495,Gregory Parr,FL,78587.0,636443.3399999514,18391.02068415346,6548.9,53036.94,1532.6,377.5,Top 10% Performer
1194765784,Marc Benevides,NC,6276.0,160244.2800002988,4630.507828085684,523.0,13353.69,385.9,20.2,Average Performer
1194772418,Samuel Lee,CA,1962.0,183794.320000478,5311.022880306939,163.5,15316.19,442.6,37.9,Average Performer
1194773465,Paul Lyon,IL,2298.0,99246.779999695,2867.8901468434847,191.5,8270.56,239.0,-25.5,Average Performer
1194773929,Anthony Doerr,FL,31927.0,1307075.4999913792,37769.98052347207,2660.6,108922.96,3147.5,880.6,Top 10% Performer
1194777060,Joseph Williams,ID,5687.0,174608.3299999636,5045.579404845478,473.9,14550.69,420.5,31.0,Average Performer
1194778258,Carl Ogletree,TX,1007.0,51707.700000055396,1494.1744542901386,83.9,4308.98,124.5,-61.2,Average Performer
1194779983,Lynne Mccormick,MI,562.0,33100.38000005,956.4869878822292,46.8,2758.37,79.7,-75.2,Average Performer
1194785642,Kenneth Weisman,OH,891.0,47541.1400002083,1373.7752194753627,74.2,3961.76,114.5,-64.3,Average Performer
1194786905,Mahlon Chinn,CA,20914.0,68683.019999644,1984.7027411170257,1742.8,5723.58,165.4,-48.5,Average Performer
1194787408,James Cullison,GA,2224.0,87139.3199997835,2518.0262496253126,185.3,7261.61,209.8,-34.6,Average Performer
1194792572,Loren Smith,KS,2194.0,165131.2599997659,4771.724719841123,182.8,13760.94,397.6,23.9,Average Performer
1194792820,James Saidi,NJ,5430.0,217162.5199996508,6275.248943820784,452.5,18096.88,522.9,62.9,Average Performer
1194795195,Jamie Lowe,CO,6743.0,141370.70999991748,4085.1266536030394,561.9,11780.89,340.4,6.1,Average Performer
1194795336,Timothy Roth,IL,1773.0,98893.3100002319,2857.676081171348,147.8,8241.11,238.1,-25.8,Average Performer
1194811182,Eric Ward,OH,1346.0,105908.1000004067,3060.3793540003435,112.2,8825.68,255.0,-20.5,Average Performer
1194820043,Ravi Mootha,TX,658.0,52541.150000334,1518.258288986771,54.8,4378.43,126.5,-60.6,Average Performer
1194825216,Paige White,MS,1633.0,148980.8200010726,4305.032624242841,136.1,12415.07,358.8,11.8,Average Performer
1194829366,Eric Miller,RI,883.0,60046.6900004892,1735.1425467254192,73.6,5003.89,144.6,-55.0,Average Performer
1194830091,Stephen Culp,VA,766.0,51370.049999847,1484.4175321141008,63.8,4280.84,123.7,-61.5,Average Performer
1194832774,William Swanson,MA,10289.7,426365.7399998253,12320.50152862277,857.5,35530.48,1026.7,219.9,Top 10% Performer
1194841452,David Morris,TN,10687.0,404726.3200006467,11695.196814462342,890.6,33727.19,974.6,203.6,Top 10% Performer
1194875310,Harry Slatch,NY,874.0,47412.849999863,1370.0680802822328,72.8,3951.07,114.2,-64.4,Average Performer
1194883769,Chi Lee,CA,3844.0,192241.290000626,5555.111222862551,320.3,16020.11,462.9,44.2,Average Performer
1194889543,James Jezior,VA,18.0,801.4699999979999,23.15972282417601,1.5,66.79,1.9,-99.4,Bottom 10% Performer
1194894493,Nathan Fischman,LA,860.0,30862.0399999826,891.8066704805093,71.7,2571.84,74.3,-76.8,Average Performer
1194915066,Kara Babaian,TX,13.0,830.4299999970001,23.99656708904763,1.1,69.2,2.0,-99.4,Bottom 10% Performer
1194921486,James Mcgeady,OK,21570.0,97586.7499997804,2819.9209968092537,1797.5,8132.23,235.0,-26.8,Average Performer
1194923474,George Lee,NC,672.0,47013.620000195,1358.5317081966525,56.0,3917.8,113.2,-64.7,Average Performer
1194924738,Eddie Michli,MA,1477.0,107798.700000621,3115.011182985159,123.1,8983.23,259.6,-19.1,Average Performer
1194927376,Alberto Corica,AZ,2827.0,287292.2400011676,8301.75633271401,235.6,23941.02,691.8,115.5,Average Performer
1194928168,Jay Heintz,LA,233407.0,405820.3500016392,11726.81051377034,19450.6,33818.36,977.2,204.4,Top 10% Performer
1194929463,Derrick Reedus,OH,1197.0,76746.1299996672,2217.6988516412434,99.8,6395.51,184.8,-42.4,Average Performer
1194930081,Damon Dyche,IA,10551.0,281846.6899999281,8144.398691561862,879.2,23487.22,678.7,111.4,Average Performer
1194934182,Sujith Reddy,LA,4178.0,150687.5900005411,4354.352399296689,348.2,12557.3,362.9,13.0,Average Performer
1194936385,Andrew Bullock,SC,2418.0,149163.47000100338,4310.310580214048,201.5,12430.29,359.2,11.9,Average Performer
1194940171,Peter Garbeff,CA,2507.0,196769.61999912802,5685.964364741809,208.9,16397.47,473.8,47.6,Average Performer
1194948356,Tony Mammen,TX,2258.0,123070.6299998386,3556.317365091764,188.2,10255.89,296.4,-7.7,Average Performer
1194948778,Samuel Kuykendall,MO,16872.0,271273.009999309,7838.85575415125,1406.0,22606.08,653.2,103.5,Average Performer
1194950444,Jason Riley,MD,10408.0,324143.1400014726,9366.620432219446,867.3,27011.93,780.6,143.2,Top 10% Performer
1194952143,Surendra Kolla,KS,3064.0,110262.339999139,3186.201894433338,255.3,9188.53,265.5,-17.3,Average Performer
1194953125,John Gunselman,OR,372.0,21524.5300002428,621.9847888598806,31.0,1793.71,51.8,-83.9,Average Performer
1194955831,Ryan Nelson,MI,11842.0,353669.7700026798,10219.838352742567,986.8,29472.48,851.7,165.3,Top 10% Performer
1194969436,Farshid Mirzaee,CA,3024.0,230461.8399985676,6659.553490373621,252.0,19205.15,555.0,72.9,Average Performer
1194980565,Christopher Tepera,WA,1063.0,75642.0900000295,2185.7958978457473,88.6,6303.51,182.1,-43.3,Average Performer
1194986026,Philip Rosen,OR,2361.0,125858.0899995794,3636.8653593743143,196.8,10488.17,303.1,-5.6,Average Performer
1194988436,Renee Quillin,TN,6303.0,105888.5300003869,3059.813848396729,525.2,8824.04,255.0,-20.6,Average Performer
1194996686,Charles Beamon,VA,7552.0,467532.1900004888,13510.070160852356,629.3,38961.02,1125.8,250.7,Top 10% Performer
1194999086,Florian Schroeck,VT,150.0,9627.179999961,278.1923470349533,12.5,802.26,23.2,-92.8,Bottom 10% Performer
1205003092,Edward Rampersaud,NC,355.0,27075.4799998733,782.3881269793649,29.6,2256.29,65.2,-79.7,Average Performer
1205007341,Niall Harty,KY,258.0,11598.909999902,335.1685536089487,21.5,966.58,27.9,-91.3,Bottom 10% Performer
1205020385,Brian Marks,NH,432.0,36112.9599997334,1043.5401748742536,36.0,3009.41,87.0,-72.9,Average Performer
1205026846,Thomas Holley,AL,7222.0,99959.2300004101,2888.4774982636086,601.8,8329.94,240.7,-25.0,Average Performer
1205035284,Ryan Miller,MO,2249.0,106157.6800001065,3067.591356465214,187.4,8846.47,255.6,-20.4,Average Performer
1205037587,Christopher Kyle,OR,2852.0,64041.4100000903,1850.5761973314118,237.7,5336.78,154.2,-52.0,Average Performer
1205039807,Daniel Decker,AR,2410.0,149283.5700001571,4313.781056578217,200.8,12440.3,359.5,12.0,Average Performer
1205041415,Duojia Cooney,CA,3433.0,265547.2400025472,7673.400720175783,286.1,22128.94,639.5,99.2,Average Performer
1205060175,Jason Bourque,LA,13311.0,372798.0999982934,10772.581213721627,1109.2,31066.51,897.7,179.7,Top 10% Performer
1205060902,Joshua Langston,VA,2721.0,154402.2099996559,4461.692124522655,226.8,12866.85,371.8,15.8,Average Performer
1205069762,Mahesh Goel,IN,1236.0,86836.200000042,2509.2671255451914,103.0,7236.35,209.1,-34.9,Average Performer
1205091949,Bruce Jacobs,PA,337.0,29601.470000312598,855.3805387564252,28.1,2466.79,71.3,-77.8,Average Performer
1205118296,Laura Giusto,MD,3814.0,297101.1099992718,8585.198894974652,317.8,24758.43,715.4,122.9,Top 10% Performer
